"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"6288","'21","'Section header 77","'SUPPORT AND MISCELLANEOUS: 4:","'665","'28.73535156","04597229108460034-1/layout.csv"
"6289","'21","'Text 478","'1 tpt, 1 Boqueron spt (ex-US LSM with hel deck, carries UH 12 hel), 1 trg/tpt, 1 survey.","'666","'30.85937500","04597229108460034-1/layout.csv"
"6290","'21","'Text 479","'MARINES: 500 (200 conscripts)). 1 marine bn. 1 cdo bn.","'667","'43.87207031","04597229108460034-1/layout.csv"
"6291","'21","'Text 480","'NAVAL AIR FORCE: (50). 2 cbt ac, no armed hel. COIN: 2 AT-6G. TRANSPORT: 1 C-47. LIAISON: 3 Cessna 150, 3 -206, 1 -210. HELICOPTERS: 2 HB-350, 1 OH-13.","'668","'62.98828125","04597229108460034-1/layout.csv"
"6292","'21","'Text 481","'AIR FORCE: 1,000 (700 conscripts); 10 cbt ac, 5 armed hel. COMPOSITE SQN: COIN: 5 AT-26. LIAISON: 1 Cessna 185, 2 -206, 1 -337, 1 -402, 2 T-41. HELICOPTER: 3 HB-350, 2 UH-1B (armed), 4 UH-12. TRANSPORT: 1 sqn with 5 C-47, 4 C-212, 3 DC-6B, 1 DHC-6 (VIP). TRAINING: 5* EMB-312, 6 T-6, 10 T-23, 5 T-25, 4 T-27, 1 T-41.","'669","'54.39453125","04597229108460034-1/layout.csv"
"6293","'21","'Text 482","'PARAMILITARY: SPECIAL POLICE SERVICE: 8,000.","'670","'58.49609375","04597229108460034-1/layout.csv"
"6294","'21","'Text 483","'PERU","'671","'35.62011719","04597229108460034-1/layout.csv"
"6295","'21","'Text 484","'GDP 1989a: I/. 138.15bn ($17.98bn) 1990b: I/. 8,453.87bn ($17.22bn) Growth 1989: -11.9% 1990: -4.3% Inflation 1989: 2,775.3% 1990: 7,650.0% Debt 1989: $19.88bn 1990: $20.60bn Def bdgt 1989: I 1,884.43m ($706.84m) 1990: I 120,611.49m ($641.94m) FMA 1990: $1.5m (US) $1 I 1989: 2,666.2 1990: 187,886.0 1991: 800,000.0 I/. = New intib a $US figures are in 1985 prices and exchange rates. b In January 1991 a new currency was introduced, the New Inti, equal to the Inti with a prefix (I/.) denoting one million. Population: 21,170,600 13-17 18-22 23-32 Men 1,183,900 1,131,400 1,765,100 Women 1,164,200 1,103,700 1,816,300","'672","'41.87011719","04597229108460034-1/layout.csv"
"6296","'21","'Section header 78","'TOTAL ARMED FORCES:","'673","'30.85937500","04597229108460034-1/layout.csv"
"6297","'21","'Text 485","'ACTIVE: 105,000 (73,000 conscripts). Terms of service: 2 years, selective. RESERVES: 188,000 (Army only).","'674","'60.69335938","04597229108460034-1/layout.csv"
"6298","'21","'Text 486","'ARMY: 72,000 (52,000 conscripts).","'675","'58.98437500","04597229108460034-1/layout.csv"
"6299","'21","'List 25",NA,"'676","'63.23242188","04597229108460034-1/layout.csv"
"6300","'21","'Text 487 - Part of List 25","'5 Military Regions:","'677","'43.96972656","04597229108460034-1/layout.csv"
"6301","'21","'Text 488 - Part of List 25","'Army Troops:","'678","'42.43164063","04597229108460034-1/layout.csv"
"6302","'21","'Text 489 - Part of List 25","'1 AB 'div' (bde: 3 cdo, 1 para bn, 1 arty gp).","'679","'53.12500000","04597229108460034-1/layout.csv"
"6303","'21","'Text 490 - Part of List 25","'I Presidential Escort regt.","'680","'41.77246094","04597229108460034-1/layout.csv"
"6304","'21","'Text 491 - Part of List 25","'1 AD arty gp.","'681","'48.92578125","04597229108460034-1/layout.csv"
"6305","'21","'Text 492 - Part of List 25","'Regional Troops:","'682","'52.53906250","04597229108460034-1/layout.csv"
"6306","'21","'Text 493 - Part of List 25","'2 armd div (bde, each 2 tk, 1 armd inf bn,","'683","'66.99218750","04597229108460034-1/layout.csv"
"6307","'21","'Text 494 - Part of List 25","'1 arty gp, 1 engr bn).","'684","'42.43164063","04597229108460034-1/layout.csv"
"6308","'21","'Text 495 - Part of List 25","'1 armd gp (3 indep armd cav, 1 fd arty, 1 AD arty, 1 engr bn).","'685","'84.71679688","04597229108460034-1/layout.csv"
"6309","'21","'Text 496 - Part of List 25","'1 cav div (3 mech regt, 1 arty gp).","'686","'79.44335938","04597229108460034-1/layout.csv"
"6310","'21","'Text 497 - Part of List 25","'8 inf div (bde, each 3 inf bn, 1 arty gp).","'687","'83.74023438","04597229108460034-1/layout.csv"
"6311","'21","'Text 498 - Part of List 25","'1 jungle div.","'688","'79.88281250","04597229108460034-1/layout.csv"
"6312","'21","'Text 499 - Part of List 25","'2 med arty gp; 2 fd arty gp.","'689","'84.27734375","04597229108460034-1/layout.csv"
"6313","'21","'Text 500 - Part of List 25","'1 indep inf bn.","'690","'74.85351563","04597229108460034-1/layout.csv"
"6314","'21","'Text 501 - Part of List 25","'1 indep engr bn.","'691","'77.44140625","04597229108460034-1/layout.csv"
"6315","'21","'Text 502 - Part of List 25","'3 hel sqn.","'692","'50.78125000","04597229108460034-1/layout.csv"
"6316","'21","'Section header 79","'EQUIPMENT:","'693","'38.40332031","04597229108460034-1/layout.csv"
"6317","'21","'Text 503","'MBT: 350 T-54/-55t. LIGHT TANKS: 110 AMX-13. RECCE: 60 M-8/-20, 20 Fiat 6616, 15 BRDM-2. APC: 300 M-113, 225 UR-416. TOWED ARTY: 105mm: 50 Model 56 pack, 130 M-101; 122mm: 30 D-30; 130mm: 30 M-46; 155mm: 36 M-114. SP ARTY: 155mm: 12 M-109A2, 12 Mk F3.","'694","'39.74609375","04597229108460034-1/layout.csv"
"6318","'22","'Title 20","'CARIBBEAN AND LATIN AMERICA","'695","'83.20312500","04597229108460034-1/layout.csv"
"6319","'22","'Page number 21","'205","'696","'58.15429688","04597229108460034-1/layout.csv"
"6320","'22","'Section header 80","'MRL: 122mm: 14 BM-21.","'697","'27.19726563","04597229108460034-1/layout.csv"
"6321","'22","'Text 504","'MORTARS: 81 mm: incl some SP; 107mm: incl some SP; 120mm: 300 Brandt, ECIA. RCL: 106mm: M40A1. AD GUNS: 23mm: 35 ZSU-23-4 SP; 40mm: 40 L60/70. SAM: SA-7. AIRCRAFT: 1 Cessna 182, 2 -U206, 1 -337, 1 Queen Air 65, 3 U-10, 3 U-17. HELICOPTERS: 2 Bell 47G, 2 Mi-6, 28 Mi-8, 14 Mi-17, 6 SA-315, 5 SA-316.","'698","'34.76562500","04597229108460034-1/layout.csv"
"6322","'22","'Section header 81","'AVIATION:","'699","'33.27636719","04597229108460034-1/layout.csv"
"6323","'22","'Text 505","'NAVY: 18,000 (14,000 conscripts) incl naval air, marines.","'700","'32.25097656","04597229108460034-1/layout.csv"
"6324","'22","'List 26",NA,"'701","'25.34179688","04597229108460034-1/layout.csv"
"6325","'22","'Text 506 - Part of List 26","'3 Naval Force Areas: Pacific, Lake Titicaca, Amazon River.","'702","'30.56640625","04597229108460034-1/layout.csv"
"6326","'22","'Text 507 - Part of List 26","'BASES: ocean: Callao, San Lorenzo Island, Paita, Talara. lake: Puno. river: Iquitos, Puerto Maldonado.","'703","'39.37988281","04597229108460034-1/layout.csv"
"6327","'22","'Section header 82 - Part of List 26","'SUBMARINES: 10:","'704","'43.67675781","04597229108460034-1/layout.csv"
"6328","'22","'Text 508 - Part of List 26","'6 Casma (Ge T-209/1200) with 533mm TT (It A184 HWT).","'705","'41.47949219","04597229108460034-1/layout.csv"
"6329","'22","'Text 509 - Part of List 26","'1 Pedrera (US Guppy I) with 533mm TT (Mk 37 HWT).","'706","'46.28906250","04597229108460034-1/layout.csv"
"6330","'22","'Text 510 - Part of List 26","'3 Abtao (US Mackerel) with 533mm TT.","'707","'46.09375000","04597229108460034-1/layout.csv"
"6331","'22","'Section header 83","'PRINCIPAL SURFACE COMBATANTS: 12: CRUISERS: 2:","'708","'46.38671875","04597229108460034-1/layout.csv"
"6332","'22","'List 27",NA,"'709","'56.78710938","04597229108460034-1/layout.csv"
"6333","'22","'Text 511 - Part of List 27","'1 Almirante Grau (NI De Ruyter) with 4 X 2 152mm guns, 8 Otomat SSM.","'710","'45.23925781","04597229108460034-1/layout.csv"
"6334","'22","'Text 512 - Part of List 27","'1 Aguirre (NI De 7 Provincien) with 4 X SH-3D Sea King hel (ASW/ASUW) (Mk 46 LWT/AM-39 Exocet), 2 X 2 152mm guns.","'711","'43.31054688","04597229108460034-1/layout.csv"
"6335","'22","'Section header 84","'DESTROYERS: 6:","'712","'35.44921875","04597229108460034-1/layout.csv"
"6336","'22","'Figure 9",NA,"'713","'27.70996094","04597229108460034-1/layout.csv"
"6337","'22","'List 28",NA,"'714","'30.15136719","04597229108460034-1/layout.csv"
"6338","'22","'Text 513 - Part of List 28","'2 Palacios (UK Daring) with 4 X 2 MM-38 Exocet, 3 X 2 114mm guns, hel deck.","'715","'46.19140625","04597229108460034-1/layout.csv"
"6339","'22","'Text 514 - Part of List 28","'4 Bolognesi (NI Friesland) with 4 X 120mm guns, 2 X 4 ASW RL.","'716","'46.19140625","04597229108460034-1/layout.csv"
"6340","'22","'Text 515 - Part of List 28","'FRIGATES: 4 Carvajal (mod It Lupo) with 1 AB-212 hel (ASW/OTHT), 2 X 3 ASTT; plus 8 Otomat SSM, 2 X 20 105mm MRL, 1 X 127mm gun.","'717","'50.00000000","04597229108460034-1/layout.csv"
"6341","'22","'Figure 10",NA,"'718","'25.39062500","04597229108460034-1/layout.csv"
"6342","'22","'Text 516","'PATROL AND COASTAL COMBATANTS: 6: MISSILE CRAFT: 6 Velarde PFM (Fr PR-72 64-m) with 4 X MM-38 Exocet.","'719","'41.11328125","04597229108460034-1/layout.csv"
"6343","'22","'Figure 11",NA,"'720","'27.44140625","04597229108460034-1/layout.csv"
"6344","'22","'Text 517","'AMPHIBIOUS: 4 Paita (US Terrebonne Parish) LST, capacity 300 tps, 16 tk.","'721","'40.35644531","04597229108460034-1/layout.csv"
"6345","'22","'Text 518","'SUPPORT AND MISCELLANEOUS: 9:","'722","'30.61523438","04597229108460034-1/layout.csv"
"6346","'22","'Text 519","'2 AO, 3 AOT, 2 tpt, 1 survey, 1 ocean tug. RIVER AND LAKE FLOTILLAS: 10: 4 gunboats, 6 patrol(.","'723","'37.84179688","04597229108460034-1/layout.csv"
"6347","'22","'Text 520","'NAVAL AIR FORCE: 8 cbt ac, 14 armed hel. ASW/MR: 4 sqn with: AIRCRAFT: 4 S-2E, 4 -G, 3 Super King Air B 200T. HELICOPTERS: 6 AB-212 ASW, 2 SA-319, 6 SH-3D. TRANSPORT: 5 C-47. LIAISON: 4 Bell 206B, 6 UH-1D hel.","'724","'32.17773438","04597229108460034-1/layout.csv"
"6348","'22","'Text 521","'TRAINING: Cessna 150, 5 T-34C. ASM: 40 Exocet AM-39 (on SH-3 hel).","'725","'70.50781250","04597229108460034-1/layout.csv"
"6349","'22","'Text 522","'MARINES: (2,500). 1 Marine bde (2 bn, 1 recce, 1 cdo coy). EQUIPMENT: RECCE: V-100. APC: 40 V-200 Chaimite, 20 BMR-600. RCL: 106mm. RL: 84mm. MORTARS: 18 120mm. AD GUNS: twin 20mm SP.","'726","'77.58789063","04597229108460034-1/layout.csv"
"6350","'22","'Text 523","'COAST DEFENCE: 3 bty with 18 155mm how.","'727","'41.01562500","04597229108460034-1/layout.csv"
"6351","'22","'Text 524","'AIR FORCE: 15,000 (7,000 conscripts); 113 cbt ac, 10 armed hel. BOMBERS: 1 Gp (2 sqn) with 15 Canberra. FGA: 2 Gp: 6 sqn: 3 with 41 Su-22 (incl 4* Su-22U); 3 with 29 Cessna A-37B. FIGHTER: 3 sqn: 1 with 10 Mirage 2000P, 2 -DP; 2 with 14 Mirage 5P, 2 -DP. ATTACK HELICOPTERS: 1 hel sqn with 10 Mi-25 (probably Army-assigned). RECCE: 1 photo-survey unit with 2 Learjet 25B, 2-36A. TANKER: 1 Boeing 707-323C. TRANSPORT: 3 Gp (7 sqn): AIRCRAFT: 14 An-32, 4 C-130A, 6 -D, 5 L-100-20, 2 DC-8-62F, 12 DHC-5, 8 DHC-6, 1 FH-227, 9 PC-6. PRESIDENTIAL FLT: 1 F-28, 1 Falcon 20F. HELICOPTERS: 3 sqn with 8 Bell 206, 15 -212, 5 -214, 1 -412, 10 Bo-105C, 5 Mi-6, 5 Mi-8, 5 SA-316. LIAISON: 2 Beech 99, 3 Cessna 185, 1 -320, 15 Queen Air 80, 3 King Air 90, 1 PA-31T. LIAISON HELICOPTERS: 9 UH-1D. TRAINING: 2 Cessna 150, 19 EMB-312, 13 MB-339A, 11 T-37B/C, 35 T-41A/-D. TRAINING HELICOPTERS: 12 Bell 47G. ASM: AS-30. AAM: AA-2 'Atoll', R-550 Magic. AD: 3 SA-2, 6 SA-3 bn with 18 SA-2, 24 SA-3 launchers.","'728","'34.76562500","04597229108460034-1/layout.csv"
"6352","'22","'Section header 85","'PARAMILITARY:","'729","'29.61425781","04597229108460034-1/layout.csv"
"6353","'22","'Text 525","'NATIONAL POLICE: 70,000 (amalgamation of Guardia Civil, Republican Guard and Policia Investigacionara Peruana); MOWAG Roland APC.","'730","'48.73046875","04597229108460034-1/layout.csv"
"6354","'22","'Text 526","'COAST GUARD: 600; 5 coastal patrol craft, 3 inshore, some 7 riverine(.","'731","'43.96972656","04597229108460034-1/layout.csv"
"6355","'22","'Text 527","'RONDAS CAMPESINAS (self-defence force or People's Militia): no details.","'732","'52.44140625","04597229108460034-1/layout.csv"
"6356","'22","'Section header 86","'MISSILES:","'733","'36.37695313","04597229108460034-1/layout.csv"
"6357","'23","'Page number 22","'206","'734","'96.63085938","04597229108460034-1/layout.csv"
"6358","'23","'Header 5","'CARIBBEAN AND LATIN AMERICA","'735","'42.91992188","04597229108460034-1/layout.csv"
"6359","'23","'Text 528","'OPPOSITION: SENDERO LUMINOSO (Shining Path): some 4-5,000; rural gp, maoist. MOVIMIENTO REVOLUCIONARIO TUPAC AMARU (MRTA): 500; mainly urban gp.","'736","'30.90820313","04597229108460034-1/layout.csv"
"6360","'23","'Section header 87","'SURINAME","'737","'50.00000000","04597229108460034-1/layout.csv"
"6361","'23","'Table 38",NA,"'738","'30.24902344","04597229108460034-1/layout.csv"
"6362","'23","'Section header 88","'TOTAL ARMED FORCES:","'739","'39.69726563","04597229108460034-1/layout.csv"
"6363","'23","'Text 529","'(all services form part of the Army): ACTIVE: 2,200.","'740","'90.82031250","04597229108460034-1/layout.csv"
"6364","'23","'Text 530","'ARMY: 1,900.","'741","'58.88671875","04597229108460034-1/layout.csv"
"6365","'23","'List 29",NA,"'742","'49.80468750","04597229108460034-1/layout.csv"
"6366","'23","'Text 531 - Part of List 29","'1 inf bn (4 inf coy).","'743","'64.40429688","04597229108460034-1/layout.csv"
"6367","'23","'Text 532 - Part of List 29","'1 mech cav sqn.","'744","'60.40039063","04597229108460034-1/layout.csv"
"6368","'23","'Text 533 - Part of List 29","'1 Military Police 'bde' (bn).","'745","'65.38085938","04597229108460034-1/layout.csv"
"6369","'23","'Figure 12",NA,"'746","'35.88867188","04597229108460034-1/layout.csv"
"6370","'23","'Text 534","'EQUIPMENT:","'747","'51.07421875","04597229108460034-1/layout.csv"
"6371","'23","'Text 535","'RECCE: 6 EE-9 Cascavel. APC: 9 YP-408, 15 EE-11 Urutu. MORTARS: 81mm: 6. RCL: 106mm: M-40A1.","'748","'34.86328125","04597229108460034-1/layout.csv"
"6372","'23","'Text 536","'NAVY: 200. BASE: Paramaribo. PATROL CRAFT: 5 inshore: 3 S-401 (NI 32-m), 2<. SURVEY: 2(.","'749","'85.00976563","04597229108460034-1/layout.csv"
"6373","'23","'Text 537","'AIR FORCE: 100;","'750","'49.12109375","04597229108460034-1/layout.csv"
"6374","'23","'Text 538","'5 cbt ac, no armed hel. COIN: 3 BN-2 Defender, 2 PC-7. LIAISON: 1 Cessna U206. HELICOPTERS: 2 SA-316.","'751","'91.50390625","04597229108460034-1/layout.csv"
"6375","'23","'Text 539","'TRINIDAD & TOBAGO","'752","'51.75781250","04597229108460034-1/layout.csv"
"6376","'23","'Text 540","'GDP 1989: $TT 18.44bn ($US 4.34bn) 1990: $TT 20.47bn ($US 4.35bn) Growth 1989: -0.2% 1990: 0.7% Inflation 1989: 11.4% 1990: 11.0% Debt 1989: $US 2.39bn 1990: $US 2.48bn Def bdgt 1989: $TT 250.75m ($59.0m) $US 1 = $TT 1989-91 4.25 $TT = $ Trinidad & Tobago","'753","'82.71484375","04597229108460034-1/layout.csv"
"6377","'23","'Text 541","'Population: 1,306,600","'754","'37.15820313","04597229108460034-1/layout.csv"
"6378","'23","'Table 39",NA,"'755","'84.03320313","04597229108460034-1/layout.csv"
"6379","'23","'Text 542","'TOTAL ARMED FORCES:","'756","'57.17773438","04597229108460034-1/layout.csv"
"6380","'23","'Text 543","'(all services are part of the Army): ACTIVE: 2,650.","'757","'86.27929688","04597229108460034-1/layout.csv"
"6381","'23","'Text 544","'ARMY: 2,000.","'758","'46.97265625","04597229108460034-1/layout.csv"
"6382","'23","'Text 545","'1 inf bn. 1 reserve bn (3 coy). 1 spt bn.","'759","'73.48632813","04597229108460034-1/layout.csv"
"6383","'23","'Section header 89","'EQUIPMENT:","'760","'42.52929688","04597229108460034-1/layout.csv"
"6384","'23","'Text 546","'MORTARS: 60mm: 40; 81mm: 6 L16A1. RL: 82mm: 13 B-300.","'761","'85.98632813","04597229108460034-1/layout.csv"
"6385","'23","'Text 547","'COAST GUARD: 600. BASE: Staubles Bay. PATROL CRAFT: Inshore: 9:","'762","'55.27343750","04597229108460034-1/layout.csv"
"6386","'23","'List 30",NA,"'763","'52.44140625","04597229108460034-1/layout.csv"
"6387","'23","'Text 548 - Part of List 30","'2 Barracuda PFI (Sw Karlskrona 40-m).","'764","'36.30371094","04597229108460034-1/layout.csv"
"6388","'23","'Text 549 - Part of List 30","'I Chaguaramas PCI (UK Vosper 31.5-m), 6(.","'765","'47.36328125","04597229108460034-1/layout.csv"
"6389","'23","'Section header 90","'AIR WING: 50.","'766","'32.34863281","04597229108460034-1/layout.csv"
"6390","'23","'Text 550","'AIRCRAFT: 1 Cessna 310, 1 -402, 1 Cessna 172.","'767","'66.55273438","04597229108460034-1/layout.csv"
"6391","'23","'Section header 91","'PARAMILITARY:","'768","'37.74414063","04597229108460034-1/layout.csv"
"6392","'23","'Text 551","'POLICE: 4,000.","'769","'36.20605469","04597229108460034-1/layout.csv"
"6393","'23","'Text 552","'URUGUAY","'770","'38.67187500","04597229108460034-1/layout.csv"
"6394","'23","'Table 40",NA,"'771","'88.33007813","04597229108460034-1/layout.csv"
"6395","'23","'Text 553","'pU = pesos Uruguayos","'772","'30.78613281","04597229108460034-1/layout.csv"
"6396","'23","'Text 554","'Population: 3,146,200","'773","'80.17578125","04597229108460034-1/layout.csv"
"6397","'24","'Title 21","'CARIBBEAN AND LATIN AMERICA","'774","'77.44140625","04597229108460034-1/layout.csv"
"6398","'24","'Page number 23","'207","'775","'73.48632813","04597229108460034-1/layout.csv"
"6399","'24","'Table 41",NA,"'776","'65.13671875","04597229108460034-1/layout.csv"
"6400","'24","'Section header 92","'TOTAL ARMED FORCES:","'777","'44.16503906","04597229108460034-1/layout.csv"
"6401","'24","'Text 555","'ACTIVE: 22,900.","'778","'31.32324219","04597229108460034-1/layout.csv"
"6402","'24","'Table 42",NA,"'779","'29.49218750","04597229108460034-1/layout.csv"
"6403","'24","'Text 556","'1 tanker (VLCC, civilian charter), 1 trg, 1 salvage.","'780","'51.36718750","04597229108460034-1/layout.csv"
"6404","'24","'Text 557","'armed hel. ASW: 1 flt with 3 S-2A, 3 -G. MR: 1 Super King Air 200T. TRAINING: 1 Super Cub, 2 T-28, 4 T-34B, 2-C, 2 TC-45. HELICOPTERS: 1 Bell 47, 1 -222, 2 SH-34.","'781","'67.33398438","04597229108460034-1/layout.csv"
"6405","'24","'Text 558","'NAVAL AIR FORCE: (330); 6 cbt ac, no","'782","'28.24707031","04597229108460034-1/layout.csv"
"6406","'24","'Section header 93","'NAVAL INFANTRY: (500); 1 bn.","'783","'40.25878906","04597229108460034-1/layout.csv"
"6407","'24","'Text 559","'AIR FORCE: 3,400; 33 cbt ac, no armed hel. COIN: 2 sqn: 1 with 8 A-37B, 6 AT-33. 1 with 6 IA-58B, 6 T-33A. SURVEY: 1 Commander 680, 1 EMB-110B1. SAR: 1 sqn with: 1 C-212, 8 U-17 ac; 2 Bell 212, 2 UH-1B, 4 UH-1H hel.","'784","'60.10742188","04597229108460034-1/layout.csv"
"6408","'24","'Text 560","'TRANSPORT: 3 sqn with 4 C-212 (tpt/SAR), 4 EMB-110C, 2 F-27, 2 FH-227. LIAISON: 1 Cessna 182, 1 -310, 2PA-18, 1 PA-23, 5 Queen Air 80. TRAINING: *7 AT-6A, 5 T-33, 24 T-34A/B, 6 T-41D.","'785","'45.23925781","04597229108460034-1/layout.csv"
"6409","'24","'Section header 94","'FORCES ABROAD: UN AND PEACE-KEEPING:","'786","'39.89257813","04597229108460034-1/layout.csv"
"6410","'24","'Text 561","'EGYPT (MFO): 70. INDIA/PAKISTAN (UNMOGIP): 1 adviser. IRAQ/KUWAIT (UNIKOM): 8 Observers.","'787","'32.29980469","04597229108460034-1/layout.csv"
"6411","'24","'Section header 95","'PARAMILITARY: METROPOLITAN GUARD: 650.","'788","'26.63574219","04597229108460034-1/layout.csv"
"6412","'24","'Text 562","'REPUBLICAN GUARD: 500. COAST GUARD: 2,000; 2 ex-USCG Cape Higgon, some 6(.","'789","'49.90234375","04597229108460034-1/layout.csv"
"6413","'24","'Table 43",NA,"'790","'36.20605469","04597229108460034-1/layout.csv"
"6414","'24","'Text 563","'VENEZUELA","'791","'31.07910156","04597229108460034-1/layout.csv"
"6415","'24","'Section header 96","'TOTAL ARMED FORCES:","'792","'38.50097656","04597229108460034-1/layout.csv"
"6416","'24","'Text 564","'ACTIVE: 75,000 incl National Guard (11,000 conscripts). Terms of service: 2 years (Navy 2 1/2 years) selective, varies by region for all services.","'793","'38.86718750","04597229108460034-1/layout.csv"
"6417","'24","'Text 565","'ARMY: 34,000 (incl conscripts).","'794","'53.02734375","04597229108460034-1/layout.csv"
"6418","'24","'List 31",NA,"'795","'50.68359375","04597229108460034-1/layout.csv"
"6419","'24","'Text 566 - Part of List 31","'6 inf div.","'796","'41.47949219","04597229108460034-1/layout.csv"
"6420","'24","'Text 567 - Part of List 31","'1 armd bde.","'797","'49.02343750","04597229108460034-1/layout.csv"
"6421","'24","'Text 568 - Part of List 31","'I cav bde.","'798","'44.26269531","04597229108460034-1/layout.csv"
"6422","'24","'Text 569 - Part of List 31","'7 inf bde (18 inf, 1 mech inf, 4 fd arty bn).","'799","'54.88281250","04597229108460034-1/layout.csv"
"6423","'24","'Text 570 - Part of List 31","'1 AB bde.","'800","'47.26562500","04597229108460034-1/layout.csv"
"6424","'24","'Text 571 - Part of List 31","'1 Ranger bde (6 Ranger bn).","'801","'62.25585938","04597229108460034-1/layout.csv"
"6425","'24","'Text 572 - Part of List 31","'1 avn regt.","'802","'51.85546875","04597229108460034-1/layout.csv"
"6426","'24","'Text 573","'EQUIPMENT:","'803","'37.35351563","04597229108460034-1/layout.csv"
"6427","'24","'Text 574","'MBT: 100 AMX-30. LIGHT TANKS: 35 M-18, 36 AMX-13, 55 Scorpion. RECCE: 10 AML-245, 25 M-8. APC: 25 AMX-VCI, 100 V-100, 30 V-150, 100 Dragoon (some with 90mm gun).","'804","'67.57812500","04597229108460034-1/layout.csv"
"6428","'25","'Page number 24","'208","'805","'80.07812500","04597229108460034-1/layout.csv"
"6429","'25","'Title 22","'CARIBBEAN AND LATIN AMERICA","'806","'61.86523438","04597229108460034-1/layout.csv"
"6430","'25","'Text 575","'TOWED ARTY: 105mm: 40 Model 56, 40 M-101; 155mm: 12 M-114; SP ARTY: 155mm: 5 M-109, 10 Mk F3. MRL: 160mm: 20 LAR SP. MORTARS: 81mm: 165; 120mm: 65 Brandt. ATGW: AT-4, AS-11. RCL: 106mm: M-40A1. AVIATION: AIRCRAFT: 3 IAI-202, 2 Cessna 172,2 -206, 2-207. HELICOPTERS: ATTACK: 6 A-109 (ATK); TRANSPORT: 4 AS-61A, 3 Bell 205, 6 UH-1H. LIAISON: 2 Bell 206.","'807","'60.74218750","04597229108460034-1/layout.csv"
"6431","'25","'Text 576","'NAVY: 11,000 incl naval air, marines and coast","'808","'99.58345032","04597229108460034-1/layout.csv"
"6432","'25","'Text 577","'guard (4,000 conscripts).","'809","'99.84889221","04597229108460034-1/layout.csv"
"6433","'25","'Text 578","'5 Commands: Fleet, Marines, Naval Avn, Coast","'810","'99.96305847","04597229108460034-1/layout.csv"
"6434","'25","'Text 579","'guard, Fluvial (River Forces).","'811","'99.97858429","04597229108460034-1/layout.csv"
"6435","'25","'Text 580","'5 Fleet sqn: submarine, frigate, patrol, amph, service.","'812","'99.91416931","04597229108460034-1/layout.csv"
"6436","'25","'Title 23","'BASES: Caracas (HQ), Puerto Cabello (submarine, frigate, amph and service sqn), Punto Fijo (patrol sqn). Minor bases: Puerto de Hierro, Puerto La Cruz, El Amparo (HQ Arauca River), Maracaibo, La Guaira, Ciudad Bolívar (HQ Fluvial Forces).","'813","'36.03515625","04597229108460034-1/layout.csv"
"6437","'25","'Text 581","'SUBMARINES: 2:","'814","'97.05465698","04597229108460034-1/layout.csv"
"6438","'25","'Text 582","'2 Sabalo (Ge T-209/1300) with 533mm TT.","'815","'99.96321106","04597229108460034-1/layout.csv"
"6439","'25","'Text 583","'(SST-4 HWT) (1 refitting in Germany).","'816","'99.96700287","04597229108460034-1/layout.csv"
"6440","'25","'Text 584","'37-m), with 2 X Otomat.","'817","'99.90783691","04597229108460034-1/layout.csv"
"6441","'25","'Text 585","'RIVERINE: 4 PCI<.","'818","'99.87110138","04597229108460034-1/layout.csv"
"6442","'25","'Text 586","'4 Capana LST, capacity 200 tps, 12 tk.","'819","'99.97467041","04597229108460034-1/layout.csv"
"6443","'25","'Text 587","'16 tk.","'820","'99.58547974","04597229108460034-1/layout.csv"
"6444","'25","'Text 588","'SUPPORT AND MISCELLANEOUS: 5:","'821","'99.93915558","04597229108460034-1/layout.csv"
"6445","'25","'Text 589","'NAVAL AIR FORCE: (2,000); 5 cbt ac, 6 armed hel. ASW: 2 S-2E Tracker, 1 hel sqn (afloat) with 6 AB-212ASW. MR: 1 sqn with 3 C-212. TRANSPORT: 3 C-212, 1 DHC-7, 1 Rockwell Commander 680. LIAISON: 3 Cessna 310, 1 -402, 1 King Air 90, 1 Super King Air 200. HELICOPTERS: 2 Bell 47J.","'822","'40.55175781","04597229108460034-1/layout.csv"
"6446","'25","'Title 24","'FRIGATES: 6 Mariscal Sucre (It Lupo) with 1 AB-212 hel (ASW/OTHT), 2 X 3 ASTT (A-244S LWT); plus 8 X Otomat SSM, 1 X 127mm gun, 2 X 20 105mm MLR.","'823","'27.05078125","04597229108460034-1/layout.csv"
"6447","'25","'Text 590","'PATROL AND COASTAL COMBATANTS: 10:","'824","'99.80704498","04597229108460034-1/layout.csv"
"6448","'25","'Text 591","'MISSILE CRAFT: 3 Constitución PFM (UK Vosper","'825","'99.89130402","04597229108460034-1/layout.csv"
"6449","'25","'Text 592","'3 Constitución PFI with 4 X Harpoon SSM.","'826","'99.93569183","04597229108460034-1/layout.csv"
"6450","'25","'Text 593","'AMPHIBIOUS: 5:","'827","'98.51261139","04597229108460034-1/layout.csv"
"6451","'25","'Text 594","'1 Amazonas (US-1152) LST, capacity 200 tps,","'828","'99.96298218","04597229108460034-1/layout.csv"
"6452","'25","'Text 595","'Plus craft; 2 LCU (river comd), 11 LCVP.","'829","'99.86128998","04597229108460034-1/layout.csv"
"6453","'25","'Text 596","'1 log spt, 2 tpt, 1 survey, 1 trg.","'830","'99.93553925","04597229108460034-1/layout.csv"
