"","'Page number","'Layout","'Text","'Reading Order","'Confidence score % (Layout)","file"
"295","'3","'Text 24 - Part of List 2","'(a) BMEWS. Two Ballistic Missile Early Warning System stations are in operation in Greenland and Alaska. The third station, at Fylingdales, Yorkshire, will be completed early in 1962. These will provide fifteen minutes' warning for that part of the SAC force which is to be kept on ground alert.","'38","'92.91992188","04597226108459677/layout.csv"
"296","'3","'Text 25 - Part of List 2","'(b) MIDAS. The development of the Missile Defence Alarm System satellite is to be accelerated. This will provide thirty minutes' warning, which BMEWS would","'39","'91.94335938","04597226108459677/layout.csv"
"297","'3","'Text 26","'then serve to confirm. Fylingdales is also to have a reception system for MIDAS signals.","'40","'95.26367188","04597226108459677/layout.csv"
"298","'3","'Section header 7","'(6) Strategic Reserves","'41","'89.45312500","04597226108459677/layout.csv"
"299","'3","'Text 27","'United States: The Strategic Army Corps, which forms the main element of the United States strategic reserve, consists of two airborne divisions and one infantry division, totalling some 110,000 men. The infantry division is supported by elements armed with the Honest John field missile. There is a possibility that one of these divisions will be sent to join the 7th Army in Europe, in which case it would be replaced in the US by a National Guard division. The President has announced his intention of adding 3 divisions to the Continental Army Com- mand and assigning them to STRAC by the middle of 1962.","'42","'97.70507813","04597226108459677/layout.csv"
"300","'3","'Text 28","'The total number of men in the US Continental Army Command is at present about 250,000.","'43","'88.57421875","04597226108459677/layout.csv"
"301","'3","'Text 29","'United Kingdom: The elements of the Strategic Reserve which are assigned for reinforcement of the BAOR consist of the main part of the Parachute Brigade based in the UK, which will operate in association with some infantry battalions, and a division of two infantry brigades at present being built up in England.","'44","'95.45898438","04597226108459677/layout.csv"
"302","'3","'Text 30","'France: There are now two divisions stationed in France and two in Algeria. These are considered as reinforcements for the Central Area of NATO in the event of hostilites.","'45","'94.97070313","04597226108459677/layout.csv"
"303","'3","'Text 31","'Canada: Two brigade groups stationed in Canada are earmarked for the Supreme Commander in the event of hostilities.","'46","'93.60351563","04597226108459677/layout.csv"
"304","'3","'Section header 8","'NORTH ATLANTIC TREATY ORGANIZATION","'47","'55.37109375","04597226108459677/layout.csv"
"305","'3","'Section header 9","'(A) Allied Command, Europe","'48","'48.82812500","04597226108459677/layout.csv"
"306","'3","'Text 32","'Allied Command has its headquarters near Paris and stretches from northern Norway to the southern frontiers of Turkey and the Mediterranean. The Air Forces in Europe of","'49","'94.04296875","04597226108459677/layout.csv"
"307","'3","'Text 33","'the NATO Powers can muster 5,000 tac- tical aircraft which operate from some 220 operational bases. Nearly 5,000 miles of fuel supply systems are in service for the supply of the forces, 26,500 miles of com-","'50","'95.45898438","04597226108459677/layout.csv"
"308","'3","'Page number 2","'9","'51","'81.64062500","04597226108459677/layout.csv"
"309","'1","'Header 1","'This article was downloaded by: [University of Alberta] On: 30 December 2014, At: 14:52 Publisher: Routledge Informa Ltd Registered in England and Wales Registered Number: 1072954 Registered office: Mortimer House, 37-41 Mortimer Street, London W1T 3JH, UK","'0","'85.05859375","04597226108459678/layout.csv"
"310","'1","'Figure 1",NA,"'1","'90.38085938","04597226108459678/layout.csv"
"311","'1","'Text 1","'The Military Balance Publication details, including instructions for authors and subscription information: http://www.tandfonline.com/loi/tmib20","'2","'25.12207031","04597226108459678/layout.csv"
"312","'1","'Title 1","'North Atlantic treaty organization","'3","'38.20800781","04597226108459678/layout.csv"
"313","'1","'Text 2","'Published online: 22 Jan 2009.","'4","'37.67089844","04597226108459678/layout.csv"
"314","'1","'Text 3","'To cite this article: (1961) North Atlantic treaty organization, The Military Balance, 61:1, 9-21, DOI: 10.1080/04597226108459678","'5","'94.04296875","04597226108459678/layout.csv"
"315","'1","'Text 4","'To link to this article: http://dx.doi.org/10.1080/04597226108459678","'6","'91.74804688","04597226108459678/layout.csv"
"316","'1","'Section header 1","'PLEASE SCROLL DOWN FOR ARTICLE","'7","'80.41992188","04597226108459678/layout.csv"
"317","'1","'Text 5","'Taylor & Francis makes every effort to ensure the accuracy of all the information (the ""Content"") contained in the publications on our platform. However, Taylor & Francis, our agents, and our licensors make no representations or warranties whatsoever as to the accuracy, completeness, or suitability for any purpose of the Content. Any opinions and views expressed in this publication are the opinions and views of the authors, and are not the views of or endorsed by Taylor & Francis. The accuracy of the Content should not be relied upon and should be independently verified with primary sources of information. Taylor and Francis shall not be liable for any losses, actions, claims, proceedings, demands, costs, expenses, damages, and other liabilities whatsoever or howsoever caused arising directly or indirectly in connection with, in relation to or arising out of the use of the Content.","'8","'96.53320313","04597226108459678/layout.csv"
"318","'1","'Text 6","'This article may be used for research, teaching, and private study purposes. Any substantial or systematic reproduction, redistribution, reselling, loan, sub-licensing, systematic supply, or distribution in any form to anyone is expressly forbidden. Terms & Conditions of access and use can be found at http:// www.tandfonline.com/page/terms-and-conditions","'9","'93.45703125","04597226108459678/layout.csv"
"319","'2","'Text 7","'evidence that work on the site for 15 more Jupiters in Turkey is proceeding.","'10","'96.28906250","04597226108459678/layout.csv"
"320","'2","'Section header 2","'(4) Seapower","'11","'42.72460938","04597226108459678/layout.csv"
"321","'2","'Text 8","'Surface Ships","'12","'82.17773438","04597226108459678/layout.csv"
"322","'2","'List 1",NA,"'13","'25.17089844","04597226108459678/layout.csv"
"323","'2","'Text 9 - Part of List 1","'(a) The United States 1st, 2nd, 6th and 7th Fleets each comprise about fifty ships and have aircraft carriers as a nucleus. The US First Fleet is based on the west coast of the United States, ready to be deployed separately or to augment the US Seventh Fleet in the Far East on a national basis.","'14","'83.93554688","04597226108459678/layout.csv"
"324","'2","'Text 10 - Part of List 1","'The other western nations have six air- craft carriers in the Atlantic area, and Britain's will shortly have a nuclear strike capability.","'15","'81.68945313","04597226108459678/layout.csv"
"325","'2","'Text 11 - Part of List 1","'(b) The United States nuclear powered submarine force, armed with the IRBM Polaris, is now operational. Six submarines, each equipped with 16 missiles, will be com- missioned by the end of 1961, and a further 3 by the end of 1962. The A.2, an improved version of the Polaris, with a range of 1,500 miles, is soon to be in production.","'16","'93.21289063","04597226108459678/layout.csv"
"326","'2","'Section header 3 - Part of List 1","'(5) Warning Systems","'17","'75.14648438","04597226108459678/layout.csv"
"327","'2","'Text 12 - Part of List 1","'(a) BMEWS. Two Ballistic Missile Early Warning System stations are in operation in Greenland and Alaska. The third station, at Fylingdales, Yorkshire, will be completed early in 1962. These will provide fifteen minutes' warning for that part of the SAC force which is to be kept on ground alert.","'18","'90.13671875","04597226108459678/layout.csv"
"328","'2","'Text 13 - Part of List 1","'(b) MIDAS. The development of the Missile Defence Alarm System satellite is to be accelerated. This will provide thirty minutes' warning, which BMEWS would","'19","'87.93945313","04597226108459678/layout.csv"
"329","'2","'Text 14","'then serve to confirm. Fylingdales is also to have a reception system for MIDAS signals.","'20","'94.77539063","04597226108459678/layout.csv"
"330","'2","'Section header 4","'(6) Strategic Reserves","'21","'86.37695313","04597226108459678/layout.csv"
"331","'2","'Text 15","'United States: The Strategic Army Corps, which forms the main element of the United States strategic reserve, consists of two airborne divisions and one infantry division, totalling some 110,000 men. The infantry division is supported by elements armed with the Honest John field missile. There is a possibility that one of these divisions will be sent to join the 7th Army in Europe, in which case it would be replaced in the US by a National Guard division. The President has announced his intention of adding 3 divisions to the Continental Army Com- mand and assigning them to STRAC by the middle of 1962.","'22","'97.55859375","04597226108459678/layout.csv"
"332","'2","'Text 16","'The total number of men in the US Continental Army Command is at present about 250,000.","'23","'81.88476563","04597226108459678/layout.csv"
"333","'2","'Text 17","'United Kingdom: The elements of the Strategic Reserve which are assigned for reinforcement of the BAOR consist of the main part of the Parachute Brigade based in the UK, which will operate in association with some infantry battalions, and a division of two infantry brigades at present being built up in England.","'24","'94.33593750","04597226108459678/layout.csv"
"334","'2","'Text 18","'France: There are now two divisions stationed in France and two in Algeria. These are considered as reinforcements for the Central Area of NATO in the event of hostilites.","'25","'92.91992188","04597226108459678/layout.csv"
"335","'2","'Text 19","'Canada: Two brigade groups stationed in Canada are earmarked for the Supreme Commander in the event of hostilities.","'26","'91.94335938","04597226108459678/layout.csv"
"336","'2","'Section header 5","'NORTH ATLANTIC TREATY ORGANIZATION","'27","'57.76367188","04597226108459678/layout.csv"
"337","'2","'Section header 6","'(A) Allied Command, Europe","'28","'37.74414063","04597226108459678/layout.csv"
"338","'2","'Text 20","'Allied Command has its headquarters near Paris and stretches from northern Norway to the southern frontiers of Turkey and the Mediterranean. The Air Forces in Europe of","'29","'90.28320313","04597226108459678/layout.csv"
"339","'2","'Text 21","'the NATO Powers can muster 5,000 tac- tical aircraft which operate from some 220 operational bases. Nearly 5,000 miles of fuel supply systems are in service for the supply of the forces, 26,500 miles of com-","'30","'94.92187500","04597226108459678/layout.csv"
"340","'2","'Page number 1","'9","'31","'83.88671875","04597226108459678/layout.csv"
"341","'3","'Text 22","'munications and signal network are in use, and an effective early warning radar system has been developed. Deployment of tactical nuclear weapons into NATO land forces is now almost complete. They are principally the Honest John missile, but include some Corporals and 280 mm. cannon. Joint pro- duction in European NATO countries of two anti-aircraft weapons Hawk and Side- winder is continuing, as well as three types of aircraft, the F104G Starfighter, the Breguet Atlantic, and the Fiat G91 light fighters.","'32","'99.07226563","04597226108459678/layout.csv"
"342","'3","'Text 23","'Allied Command Europe is divided into the following subordinate commands:","'33","'92.72460938","04597226108459678/layout.csv"
"343","'3","'List 2",NA,"'34","'32.25097656","04597226108459678/layout.csv"
"344","'3","'Text 24 - Part of List 2","'(i) Allied Forces Central Europe has its headquarters in Fontainebleau and com- prises 23 divisions (out of the required 30) assigned to the Supreme Commander as follows:","'35","'93.06640625","04597226108459678/layout.csv"
"345","'3","'Text 25 - Part of List 2","'Out of these forces, a small mobile task force of 5 battalions with a nuclear capa- bility has been created as a tactical reserve for NATO as a whole.","'36","'80.66406250","04597226108459678/layout.csv"
"346","'3","'Text 26 - Part of List 2","'The tactical air forces available in the central area consist of some 3,000 aircraft, of which 250 US fighter-bombers and a smaller number of British Canberras, now being replaced by Vulcan 2s, and Valiants have a nuclear capability and a range which would cover important sections of eastern Russia.","'37","'91.40625000","04597226108459678/layout.csv"
"347","'3","'Text 27 - Part of List 2","'The tactical air forces are organized into two main commands, 2nd ATAF (under British command) in northern Germany, which includes British, Dutch, Belgian and","'38","'93.55468750","04597226108459678/layout.csv"
"348","'3","'Table 1",NA,"'39","'91.50390625","04597226108459678/layout.csv"
"349","'3","'Text 28","'German forces; 4th ATAF (under Ameri- can command) in southern Germany, in- cludes American, Canadian, French and German forces.","'40","'97.94921875","04597226108459678/layout.csv"
"350","'3","'List 3",NA,"'41","'34.76562500","04597226108459678/layout.csv"
"351","'3","'Text 29 - Part of List 3","'(ii) Allied Forces Northern Europe has its headquarters at Kolsaas in Norway and is responsible for the defence of Norway, Denmark, Schleswig-Holstein and the Baltic approaches. It comprises approximately one Norwegian and one Danish division, as well as the tactical air forces of these countries and their naval forces. One German division in Schleswig-Holstein and units of the German Baltic fleet are also committed to AFNORTH.","'42","'98.09570313","04597226108459678/layout.csv"
"352","'3","'Text 30 - Part of List 3","'(iii) Allied Forces Southern Europe has its headquarters in Naples and is responsible for the defence of the Mediterranean NATO area. The forces allocated to this command comprise 14 divisions from Tur- key, 9 from Greece and 7 from Italy, as well as the tactical air forces of these countries which comprise some 1,000 aircraft, and some naval forces. US forces in Italy and Greece also operate some Honest John guided missile units in conjunction with national forces. The US Sixth Fleet would come under command of AFSOUTH in time of war.","'43","'97.99804688","04597226108459678/layout.csv"
"353","'3","'Text 31 - Part of List 3","'(iv) Allied Forces Mediterranean has its headquarters at Malta and is primarily responsible for safeguarding communica- tions through and across the Mediterranean. Six areas are under national control, two British, one French, one Italian, one Greek, one Turkish. There is also a special subor- dinate command for submarine forces in the Mediterranean. The national fleets of Italy, Greece and Turkey, together with a propor- tion of the British and - normally the French fleets, go to make up this command.","'44","'96.82617188","04597226108459678/layout.csv"
"354","'3","'Section header 7 - Part of List 3","'(B) Allied Command, Atlantic","'45","'52.73437500","04597226108459678/layout.csv"
"355","'3","'Text 32 - Part of List 3","'Unlike the Supreme Allied Commander Europe, the Supreme Allied Commander Atlantic does not have forces permanently","'46","'94.48242188","04597226108459678/layout.csv"
"356","'3","'Page number 2","'10","'47","'85.74218750","04597226108459678/layout.csv"
"357","'4","'Text 33","'assigned to him in peacetime. The eight NATO maritime powers bordering the Atlantic maintain control of their forces in peacetime, but have earmarked certain of them for SACLANT in the event of war.","'48","'92.91992188","04597226108459678/layout.csv"
"358","'4","'Text 34","'Broadly speaking, in wartime, SACLANT's missions are to strike at enemy naval bases and airfields with aircraft from the Striking Fleet Atlantic, to main- tain control of the Atlantic sea lanes, to prevent enemy forces from striking at European and North American land bases from the sea, and to support the Allied Command Europe. To the Striking Fleet Atlantic would be assigned a considerable proportion of American and British attack aircraft carriers.","'49","'98.14453125","04597226108459678/layout.csv"
"359","'4","'List 4",NA,"'50","'27.00195313","04597226108459678/layout.csv"
"360","'4","'Text 35 - Part of List 4","'(1) The surface ships in the navies of the eight Atlantic maritime nations include about 25 aircraft carriers. Of these, six American carriers have been converted for anti-submarine duties. Britain has 3 carriers, France, Canada and the Nether- lands have one each. The carriers designated for anti-submarine missions carry American and/or Canadian S2F Trackers, British Fairey Gannets, largely replaced by Sea Vixens, and Scimitars and Wessex helicopters, French 1050 Alizes and anti-submarine helicopters. In all, NATO anti-submarine carriers could embark about 400 to 500 aircraft of various types.","'51","'98.38867188","04597226108459678/layout.csv"
"361","'4","'Text 36 - Part of List 4","'(2) Other surface ships in these national navies include about 440 destroyers, frigates and destroyer escorts. (The United States has over 260 of these types, the Royal Navy has over 47 to contribute, while the other navies have lesser numbers.) A considerable proportion of these anti-submarine ships are of World War II construction but many have been modernized and progress is being made in building replacements.","'52","'96.97265625","04597226108459678/layout.csv"
"362","'4","'Text 37 - Part of List 4","'(3) With regard to submarines the trend in most navies has been to change their role from commerce destruction to anti-sub- marine warfare, although they retain the former mission in addition. Of the 16 nuclear and 243 conventional submarines belonging to NATO maritime countries, well over 150 would be available for anti-submarine duties in the Atlantic.","'53","'97.55859375","04597226108459678/layout.csv"
"363","'4","'Section header 8 - Part of List 4","'Norad","'54","'91.16210938","04597226108459678/layout.csv"
"364","'4","'Text 38 - Part of List 4","'North American Air Defence Command is maintained under an agreement between the United States and Canada, which integrates the Canadian and American Air Defence Commands. The Headquarters are at Col- orado Springs. Canadian Air Defence Command cur- rently has nine squadrons of CF-100 inter- ceptors armed with air-to-air missiles. American Air Defence Command weapons consist of F-104 all-weather interceptors and Bomarc missiles. The defence of American cities depends mainly on 15 Nike-Hercules ground-to-air missile units. In 1962, Canada should receive 2 Bomarc missile units for which the sites in Quebec and Ontario, are ready, and for the opera- tion of which 500 men have been trained. These defences are supported by an ex- tended radar system. Supplementing the BMEWS station in Greenland and Alaska, there are three lines of radar stations in Canada, and the 'contiguous radar system' in the United States is supported by ships and radar aircraft in the Pacific and the Atlantic and a number of 'Texas Tower' radar stations near the Atlantic coast.","'55","'29.83398438","04597226108459678/layout.csv"
"365","'4","'Text 39","'The surface and submarine forces are supported by long-range patrol aircraft such as the American Neptune, the British Shack- leton, and Canadian Argus. In all, there are about 375 maritime patrol aircraft available for anti-submarine service in the eight NATO countries bordering the Atlantic.","'56","'97.46093750","04597226108459678/layout.csv"
"366","'4","'Section header 9","'(C) The Channel Command","'57","'96.19140625","04597226108459678/layout.csv"
"367","'4","'Text 40","'The role of Channel Command is to exercise maritime control of the English Channel and southern North Sea, to deny it to the enemy, to protect the sea lines of communi- cation and to support operations conducted by SACLANT and SACEUR. To this end, Channel Command has at its disposal a considerable proportion of the national naval forces of Belgium, France, the Nether- lands and the United Kingdom.","'58","'98.97460938","04597226108459678/layout.csv"
"368","'4","'Page number 3","'11","'59","'90.72265625","04597226108459678/layout.csv"
"369","'5","'Figure 2",NA,"'60","'94.67773438","04597226108459678/layout.csv"
"370","'5","'Text 41","'Copyright","'61","'71.14257813","04597226108459678/layout.csv"
"371","'5","'Text 42","''Geographia' Ltd","'62","'82.61718750","04597226108459678/layout.csv"
"372","'5","'Page number 4","'12","'63","'87.15820313","04597226108459678/layout.csv"
"373","'6","'Figure 3",NA,"'64","'88.81835938","04597226108459678/layout.csv"
"374","'6","'Text 43","''Geographia' Ltd.","'65","'86.23046875","04597226108459678/layout.csv"
"375","'6","'Footer 1","'Copyright","'66","'39.99023438","04597226108459678/layout.csv"
"376","'6","'Page number 5","'13","'67","'82.76367188","04597226108459678/layout.csv"
"377","'7","'Title 2","'NATIONAL FORCES","'68","'66.69921875","04597226108459678/layout.csv"
"378","'7","'Table 2",NA,"'69","'26.02539063","04597226108459678/layout.csv"
"379","'7","'Page number 6","'14","'70","'77.09960938","04597226108459678/layout.csv"
"380","'8","'Text 44","'Navy","'71","'99.76505280","04597226108459678/layout.csv"
"381","'8","'Table 3",NA,"'72","'44.26269531","04597226108459678/layout.csv"
"382","'8","'Page number 7","'15","'73","'80.17578125","04597226108459678/layout.csv"
"383","'8","'Text 45","'Army Total strength: 224,000","'74","'29.17480469","04597226108459678/layout.csv"
"384","'8","'Text 46","'General Population: 53,963,000 Length of military service: 1 year General Total armed forces: 330,000 increasing to 365,000 Defence budget: $2,796,000,000","'75","'60.49804688","04597226108459678/layout.csv"
"385","'8","'Text 47","'Air Force Total strength: 137,000 The Air Force is organized as follows:","'76","'40.50292969","04597226108459678/layout.csv"
"386","'9","'Table 4",NA,"'77","'91.79687500","04597226108459678/layout.csv"
"387","'9","'Page number 8","'16","'78","'93.79882813","04597226108459678/layout.csv"
"388","'10","'Section header 10","'Army","'79","'40.55175781","04597226108459678/layout.csv"
"389","'10","'Text 48","'Total strength: 200,000 Of this total 53,000 are stationed in Germany and Berlin, some 20,000 in the Mediterranean, Middle East and Africa, and 20,000 in the Far East. In terms of infantry battalions, the division is: Germany and Berlin 20; Middle East and Africa 13; Caribbean 1; Far East 4. In Malaya, these form part of a Commonwealth Brigade Group. There are 7 Gurkha battalions in the Far East, but one is shortly to be transferred to Britain.","'80","'98.29101563","04597226108459678/layout.csv"
"390","'10","'Text 49","'In terms of formations, 7 brigades are committed to NATO in Germany, 1 brigade is in Ber- lin, 3 brigades are based in the Middle East and Africa. In the United Kingdom, 3 brigades, plus most of the Parachute Brigade form the strategic reserve.","'81","'87.50000000","04597226108459678/layout.csv"
"391","'10","'Text 50","'The armoured formations in Ger- many are equipped with Cen- turion and Conqueror tanks, some of which have received a 105 mm. howitzer. Three regi- ments are now equipped with Honest John and one with Corporal missiles (see US). The deployment of the Thun- derbird anti-aircraft missile is to be completed soon. The Vigilant anti-tank missile may shortly become operational.","'82","'96.43554688","04597226108459678/layout.csv"
"392","'10","'Section header 11","'Navy","'83","'71.04492188","04597226108459678/layout.csv"
"393","'10","'Section header 12","'Total strength: 96,330 men","'84","'58.39843750","04597226108459678/layout.csv"
"394","'10","'List 5",NA,"'85","'63.76953125","04597226108459678/layout.csv"
"395","'10","'Text 51 - Part of List 5","'The operational strength of the Royal Navy comprises about 210 ships (140 operational craft and 70 auxiliaries)","'86","'94.87304688","04597226108459678/layout.csv"
"396","'10","'Text 52 - Part of List 5","'3 aircraft carriers and 1 com- mando carrier (Albion is also due for completion this year)","'87","'96.09375000","04597226108459678/layout.csv"
"397","'10","'Text 53 - Part of List 5","'5 cruisers","'88","'90.42968750","04597226108459678/layout.csv"
"398","'10","'Text 54 - Part of List 5","'20 destroyers","'89","'94.97070313","04597226108459678/layout.csv"
"399","'10","'Text 55 - Part of List 5","'33 frigates","'90","'89.55078125","04597226108459678/layout.csv"
"400","'10","'Text 56 - Part of List 5","'31 submarines (including the nuclear-powered submarine Dreadnought)","'91","'96.67968750","04597226108459678/layout.csv"
"401","'10","'Text 57","'1 guided-missile destroyer will be completed in 1962 and will be be equipped with Sea Slug and Sea Cat surface-to-air missiles. An improved version of Sea Slug is now being developed. The new anti-submarine heli- copter Wessex is now coming into service. Aircraft carriers are receiving the Scimitar fighter-bombers and the Sea Vixen which will be equipped with the US Sidewinder and British Firestreak air-to-air missile respectively. The first operational squadron of Buccaneer low-level supersonic bombers is expected to be formed in 1962.","'92","'28.24707031","04597226108459678/layout.csv"
"402","'10","'Text 58","'Air Force Total strength: 158,000 men","'93","'38.91601563","04597226108459678/layout.csv"
"403","'10","'Section header 13","'Bomber Command","'94","'73.48632813","04597226108459678/layout.csv"
"404","'10","'Text 59","'About 180 V-bombers, including Vulcan IIs which can deliver the Skybolt stand-off bomb and are now in squadron ser- vice. Although Blue Steel is making its final trials, it is doubtful whether it will be in service in 1962.","'95","'94.87304688","04597226108459678/layout.csv"
"405","'10","'Section header 14","'Fighter Command","'96","'89.84375000","04597226108459678/layout.csv"
"406","'10","'Text 60","'The supersonic Lightning is now in service, armed with the Firestreak air-to-air missile. This is also carried by the Javelin all-weather fighter. The deployment of the Blood- hound is expected to be com- pleted early in 1962. An im- proved version, capable of being transported by air, is also being developed. The BMEWS station at Fyling- dale should be completed by the summer of 1962.","'97","'85.10742188","04597226108459678/layout.csv"
"407","'10","'Section header 15","'Coastal Command","'98","'89.74609375","04597226108459678/layout.csv"
"408","'10","'Text 61","'Main equipment is the high- endurance Shackleton which can remain airborne for 24 hours without refuelling.","'99","'95.36132813","04597226108459678/layout.csv"
"409","'10","'Page number 9","'17","'100","'84.76562500","04597226108459678/layout.csv"
"410","'11","'Section header 16","'Transport Command","'101","'84.47265625","04597226108459678/layout.csv"
"411","'11","'Text 62","'Main force for long-distance air- lift comprises 23 Britannias and 10 Comets. They are supple- mented by the medium-range Beverley and Hastings aircraft. 5 Argosies will be in service by the end of 1961.","'102","'98.63281250","04597226108459678/layout.csv"
"412","'11","'Section header 17","'Tactical Aircraft","'103","'93.21289063","04597226108459678/layout.csv"
"413","'11","'Text 63","'The Canberra, of which the later versions are capable of 580 m.p.h. at 40,000 feet, and the Hunter fighter, speed 700 m.p.h. are the basic aircraft of RAF tactical power overseas.","'104","'95.50781250","04597226108459678/layout.csv"
"414","'11","'Section header 18","'UNITED STATES","'105","'83.54492188","04597226108459678/layout.csv"
"415","'11","'Text 64","'General Population: 181,000,000 Military service: Selective service for two years, but over 90% of men serving in the US forces are volunteers Total armed forces: 2,606,000 Estimated defence expenditure: $48,506,000,000 Army Total strength: 967,000 The Army consists of a Strategic Army Corps of two airborne and one infantry divisions, and 11 combat divisions. The pre- sent increase to over 1,000,000 by the end of 1961 will raise the number of combat divisions to 16. The Seventh Army of 5 divisions and 3 armoured brigades, and comprising 200,000 men, is allocated to NATO and sta- tioned in Germany. This strength may be increased to 300,000 during 1962. Three divisions are stationed in the Far East.","'106","'59.81445313","04597226108459678/layout.csv"
"416","'11","'Section header 19","'MISSILES","'107","'53.71093750","04597226108459678/layout.csv"
"417","'11","'Text 65","'(i) Surface-to-surface short range include: Redstone: A liquid-propellant missile, range 200 miles Pershing: a solid-fuel develop- ment of Redstone, range 100- 300 miles Corporal: range 75 miles","'108","'63.72070313","04597226108459678/layout.csv"
"418","'11","'Text 66","'Sergeant: to replace Corporal, range 75 miles, has a self-con- tained guidance system Honest John: unguided field artil- lery missile, range 12 miles Lacrosse: a solid propellant rocket against field fortification, range 20 miles Little John: unguided field artil- lery lightweight missile SS 10 and 11: solid propellant anti-tank missile (See France)","'109","'90.91796875","04597226108459678/layout.csv"
"419","'11","'Section header 20","'(ii) Surface-to-air","'110","'81.93359375","04597226108459678/layout.csv"
"420","'11","'Text 67","'Nike-Ajax:liquid-powered guided rocket, range 25 miles Nike-Hercules: solid propellant guided missile, range 80 miles Hawk: solid propellant rocket for use against low-flying planes. Range 20 miles. Pro- gress is being made with an improved version","'111","'95.55664063","04597226108459678/layout.csv"
"421","'11","'Text 68","'The equipment of the American Army with the M60 tank is still proceeding. The M60 weighs 50 tons, mounts a 105 mm. gun. The 8 in. self- propelled M55 howitzer is also in use. It has a range of over 10 miles and can fire a nuclear shell. Most armoured units are still equipped with the 44-ton M48 tank.","'112","'91.89453125","04597226108459678/layout.csv"
"422","'11","'Text 69","'Navy","'113","'49.31640625","04597226108459678/layout.csv"
"423","'11","'Text 70","'Total strength: 635,787 The Navy consists of 819 opera- tional ships (383 warships, 232 combatants and 204 auxiliaries) at the end of 1961. These are organized into four fleets (1st, 2nd, 6th and 7th), each of which includes attack carriers, anti-submarine carriers, sur- face and sub-surface anti-sub- marine forces, cruisers, and associated logistic and amphi- bious forces. The attack carriers Constellation and Kitty Hawk have been commissioned and the Navy has received the nuclear-pow- ered attack carrier Enterprise","'114","'34.59472656","04597226108459678/layout.csv"
"424","'11","'Page number 10","'18","'115","'88.96484375","04597226108459678/layout.csv"
"425","'12","'Text 71","'and the nuclear-powered cruiser Long Beach. Seventeen new destroyers and frigates armed with guided missiles have joined the fleet in recent years and 28 more are under construction.","'116","'96.48437500","04597226108459678/layout.csv"
"426","'12","'Text 72","'The Navy has 21 nuclear-pow- ered submarines in service, six of which are fleet ballistic missile submarines.","'117","'88.81835938","04597226108459678/layout.csv"
"427","'12","'Text 73","'In August 1961, the Navy an- nounced that it would operate one additional attack carrier and air group. 22 amphibious ships and 11 fleet support ships are also to be reactivated. The Navy will operate one addi- tional support carrier and air group for anti-submarine war- fare purposes and purchase additional air and surface launched guided missiles. One attack transport, one destroyer and five destroyer escorts due for withdrawal from active service will be retained.","'118","'98.73046875","04597226108459678/layout.csv"
"428","'12","'Section header 21","'AIRCRAFT","'119","'53.90625000","04597226108459678/layout.csv"
"429","'12","'Section header 22","'(i) Fighters","'120","'48.92578125","04597226108459678/layout.csv"
"430","'12","'Text 74","'F4H Phantom II: Carrier-based, all-weather fighter carrying a crew of two. Armed with air- to-air guided missiles, capable of speeds in excess of Mach 2: now being introduced.","'121","'91.30859375","04597226108459678/layout.csv"
"431","'12","'Text 75","'F8U Crusader: All-weather, su- personic carrier-based fighter: armed with air-to-air rockets and conventional weapons; maximum range of 1,400 miles","'122","'80.56640625","04597226108459678/layout.csv"
"432","'12","'Text 76","'F4D Skyray: Delta-wing, carrier- based, interception fighter: maximum speed exceeds 755 m.p.h.: a range of approxi- mately 900 miles.","'123","'78.80859375","04597226108459678/layout.csv"
"433","'12","'Text 77","'F3H Demon Carrier-based fighter designed for day or night missions: range approxi- mately 1,500 miles, speed super- sonic.","'124","'93.65234375","04597226108459678/layout.csv"
"434","'12","'Text 78","'(ii) Attack","'125","'48.04687500","04597226108459678/layout.csv"
"435","'12","'Text 79","'A3J Vigilante: An all-weather attack twin-jet supersonic air- craft which can be carrier and land-based: can use conven- tional or nuclear weapons against sea and land targets in any weather: maximum speed about Mach 2; will enter fleet service in 1962.","'126","'74.31640625","04597226108459678/layout.csv"
"436","'12","'Text 80","'A2F Intruder: A twin turbo-jet- powered low level naval attack bomber. It is designed to per- form close ground support missions for tactical forces or fly long distances to deliver nuclear bombs.","'127","'69.09179688","04597226108459678/layout.csv"
"437","'12","'Text 81","'A3D Skywarrior: Twin-jet, car- rier-based, heavy attack plane, which can carry nuclear weap- ons, on high altitude or low naval strike missions: maxi- mum speed over 630 m.p.h.","'128","'81.29882813","04597226108459678/layout.csv"
"438","'12","'Text 82","'A4D Skyhawk: Lightweight at- tack bomber: maximum speed about 700 m.p.h.; armament includes nuclear bombs, air-to- surface rockets, air-to-air mis- siles, ground attack gun pods, torpedoes, etc.; maximum range 1,150 miles.","'129","'86.66992188","04597226108459678/layout.csv"
"439","'12","'Section header 23","'(iii) Anti-submarine","'130","'37.84179688","04597226108459678/layout.csv"
"440","'12","'Text 83","'The three principal aircraft used by the US Navy in anti-sub- marine warfare are: the P2VF Neptune for land-based, long- range patrol; the S2F Tracker for carrier-based missions, and the HSS1 helicopter for carrier- based missions. In addition, production has begun on the HSS2 amphibian helicopter, which is powered by two gas turbine engines, and is sched- uled for fleet introduction in 1962.","'131","'93.75000000","04597226108459678/layout.csv"
"441","'12","'Text 84","'MISSILES","'132","'41.01562500","04597226108459678/layout.csv"
